0,1,2,3,4,5
NEW JERSEY,NJ,BACHELOR'S,PORTUGAL,MALE,5
NEW JERSEY,NJ,BACHELOR'S,ROMANIA,MALE,5
NEW JERSEY,NJ,BACHELOR'S,RUSSIA,MALE,10
NEW JERSEY,NJ,BACHELOR'S,RWANDA,MALE,4
NEW JERSEY,NJ,BACHELOR'S,SAINT KITTS AND NEVIS,MALE,1
NEW JERSEY,NJ,BACHELOR'S,SAUDI ARABIA,MALE,9
NEW JERSEY,NJ,BACHELOR'S,SERBIA,MALE,2
NEW JERSEY,NJ,BACHELOR'S,SIERRA LEONE,MALE,2
NEW JERSEY,NJ,BACHELOR'S,SINGAPORE,MALE,14
NEW JERSEY,NJ,BACHELOR'S,SLOVAKIA,MALE,2
NEW JERSEY,NJ,BACHELOR'S,SOUTH AFRICA,MALE,12
NEW JERSEY,NJ,BACHELOR'S,SOUTH KOREA,MALE,161
NEW JERSEY,NJ,BACHELOR'S,SOUTH SUDAN,MALE,2
NEW JERSEY,NJ,BACHELOR'S,SPAIN,MALE,14
NEW JERSEY,NJ,BACHELOR'S,SRI LANKA,MALE,9
NEW JERSEY,NJ,BACHELOR'S,SWEDEN,MALE,5
NEW JERSEY,NJ,BACHELOR'S,SWITZERLAND,MALE,1
NEW JERSEY,NJ,BACHELOR'S,TAIWAN,MALE,30
NEW JERSEY,NJ,BACHELOR'S,TAJIKISTAN,MALE,2
NEW JERSEY,NJ,BACHELOR'S,TANZANIA,MALE,5
NEW JERSEY,NJ,BACHELOR'S,THAILAND,MALE,10
NEW JERSEY,NJ,BACHELOR'S,TOGO,MALE,1
NEW JERSEY,NJ,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,6
NEW JERSEY,NJ,BACHELOR'S,TURKEY,MALE,75
NEW JERSEY,NJ,BACHELOR'S,UGANDA,MALE,6
NEW JERSEY,NJ,BACHELOR'S,UKRAINE,MALE,3
NEW JERSEY,NJ,BACHELOR'S,UNITED KINGDOM,MALE,39
NEW JERSEY,NJ,BACHELOR'S,UZBEKISTAN,MALE,5
NEW JERSEY,NJ,BACHELOR'S,VENEZUELA,MALE,2
NEW JERSEY,NJ,BACHELOR'S,VIETNAM,MALE,69
NEW JERSEY,NJ,BACHELOR'S,ZAMBIA,MALE,2
NEW JERSEY,NJ,BACHELOR'S,ZIMBABWE,MALE,11
NEW JERSEY,NJ,DOCTORATE,ALGERIA,MALE,3
NEW JERSEY,NJ,DOCTORATE,ARGENTINA,MALE,4
NEW JERSEY,NJ,DOCTORATE,ARMENIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,AUSTRALIA,MALE,7
NEW JERSEY,NJ,DOCTORATE,AUSTRIA,MALE,2
NEW JERSEY,NJ,DOCTORATE,BANGLADESH,MALE,100
NEW JERSEY,NJ,DOCTORATE,BELARUS,MALE,1
NEW JERSEY,NJ,DOCTORATE,BELGIUM,MALE,1
NEW JERSEY,NJ,DOCTORATE,BRAZIL,MALE,30
NEW JERSEY,NJ,DOCTORATE,BURMA,MALE,1
NEW JERSEY,NJ,DOCTORATE,CAMEROON,MALE,1
NEW JERSEY,NJ,DOCTORATE,CANADA,MALE,54
NEW JERSEY,NJ,DOCTORATE,CHILE,MALE,3
NEW JERSEY,NJ,DOCTORATE,CHINA,MALE,1393
NEW JERSEY,NJ,DOCTORATE,COLOMBIA,MALE,20
NEW JERSEY,NJ,DOCTORATE,CONGO (KINSHASA),MALE,2
NEW JERSEY,NJ,DOCTORATE,COSTA RICA,MALE,2
NEW JERSEY,NJ,DOCTORATE,COTE D'IVOIRE,MALE,2
NEW JERSEY,NJ,DOCTORATE,CYPRUS,MALE,1
NEW JERSEY,NJ,DOCTORATE,CZECH REPUBLIC,MALE,1
NEW JERSEY,NJ,DOCTORATE,DENMARK,MALE,1
NEW JERSEY,NJ,DOCTORATE,ECUADOR,MALE,4
NEW JERSEY,NJ,DOCTORATE,EGYPT,MALE,25
NEW JERSEY,NJ,DOCTORATE,ETHIOPIA,MALE,4
NEW JERSEY,NJ,DOCTORATE,FRANCE,MALE,10
NEW JERSEY,NJ,DOCTORATE,GEORGIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,GERMANY,MALE,18
NEW JERSEY,NJ,DOCTORATE,GHANA,MALE,22
NEW JERSEY,NJ,DOCTORATE,GREECE,MALE,27
NEW JERSEY,NJ,DOCTORATE,GUATEMALA,MALE,1
NEW JERSEY,NJ,DOCTORATE,HONG KONG,MALE,5
NEW JERSEY,NJ,DOCTORATE,INDIA,MALE,486
NEW JERSEY,NJ,DOCTORATE,INDONESIA,MALE,3
NEW JERSEY,NJ,DOCTORATE,IRAN,MALE,105
NEW JERSEY,NJ,DOCTORATE,IRELAND,MALE,2
NEW JERSEY,NJ,DOCTORATE,ISRAEL,MALE,9
NEW JERSEY,NJ,DOCTORATE,ITALY,MALE,18
NEW JERSEY,NJ,DOCTORATE,JAMAICA,MALE,5
NEW JERSEY,NJ,DOCTORATE,JAPAN,MALE,14
NEW JERSEY,NJ,DOCTORATE,JORDAN,MALE,16
NEW JERSEY,NJ,DOCTORATE,KAZAKHSTAN,MALE,1
NEW JERSEY,NJ,DOCTORATE,KENYA,MALE,4
NEW JERSEY,NJ,DOCTORATE,KUWAIT,MALE,2
NEW JERSEY,NJ,DOCTORATE,KYRGYZSTAN,MALE,1
NEW JERSEY,NJ,DOCTORATE,LEBANON,MALE,11
NEW JERSEY,NJ,DOCTORATE,LIBYA,MALE,1
NEW JERSEY,NJ,DOCTORATE,MACEDONIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,MALAYSIA,MALE,9
NEW JERSEY,NJ,DOCTORATE,MEXICO,MALE,11
NEW JERSEY,NJ,DOCTORATE,MONGOLIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,MOROCCO,MALE,1
NEW JERSEY,NJ,DOCTORATE,NEPAL,MALE,43
NEW JERSEY,NJ,DOCTORATE,NETHERLANDS,MALE,3
NEW JERSEY,NJ,DOCTORATE,NEW ZEALAND,MALE,3
NEW JERSEY,NJ,DOCTORATE,NIGERIA,MALE,45
NEW JERSEY,NJ,DOCTORATE,PAKISTAN,MALE,35
NEW JERSEY,NJ,DOCTORATE,PERU,MALE,3
NEW JERSEY,NJ,DOCTORATE,PHILIPPINES,MALE,5
NEW JERSEY,NJ,DOCTORATE,POLAND,MALE,3
NEW JERSEY,NJ,DOCTORATE,PORTUGAL,MALE,3
NEW JERSEY,NJ,DOCTORATE,ROMANIA,MALE,5
NEW JERSEY,NJ,DOCTORATE,RUSSIA,MALE,13
NEW JERSEY,NJ,DOCTORATE,RWANDA,MALE,3
NEW JERSEY,NJ,DOCTORATE,SAUDI ARABIA,MALE,10
NEW JERSEY,NJ,DOCTORATE,SERBIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,SINGAPORE,MALE,11
NEW JERSEY,NJ,DOCTORATE,SLOVENIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,SOUTH AFRICA,MALE,1
NEW JERSEY,NJ,DOCTORATE,SOUTH KOREA,MALE,104
NEW JERSEY,NJ,DOCTORATE,SPAIN,MALE,8
NEW JERSEY,NJ,DOCTORATE,SRI LANKA,MALE,19
NEW JERSEY,NJ,DOCTORATE,SUDAN,MALE,1
NEW JERSEY,NJ,DOCTORATE,SWAZILAND,MALE,1
NEW JERSEY,NJ,DOCTORATE,SWEDEN,MALE,1
NEW JERSEY,NJ,DOCTORATE,SWITZERLAND,MALE,2
NEW JERSEY,NJ,DOCTORATE,SYRIA,MALE,3
NEW JERSEY,NJ,DOCTORATE,TAIWAN,MALE,51
NEW JERSEY,NJ,DOCTORATE,THAILAND,MALE,6
NEW JERSEY,NJ,DOCTORATE,TRINIDAD AND TOBAGO,MALE,2
NEW JERSEY,NJ,DOCTORATE,TUNISIA,MALE,3
NEW JERSEY,NJ,DOCTORATE,TURKEY,MALE,36
NEW JERSEY,NJ,DOCTORATE,UGANDA,MALE,2
NEW JERSEY,NJ,DOCTORATE,UKRAINE,MALE,4
NEW JERSEY,NJ,DOCTORATE,UNITED KINGDOM,MALE,11
NEW JERSEY,NJ,DOCTORATE,URUGUAY,MALE,2
NEW JERSEY,NJ,DOCTORATE,UZBEKISTAN,MALE,2
NEW JERSEY,NJ,DOCTORATE,VENEZUELA,MALE,2
NEW JERSEY,NJ,DOCTORATE,VIETNAM,MALE,34
NEW JERSEY,NJ,DOCTORATE,WEST BANK,MALE,1
NEW JERSEY,NJ,DOCTORATE,ZAMBIA,MALE,1
NEW JERSEY,NJ,DOCTORATE,ZIMBABWE,MALE,2
NEW JERSEY,NJ,LANGUAGE TRAINING,CHINA,MALE,1
NEW JERSEY,NJ,LANGUAGE TRAINING,COLOMBIA,MALE,1
NEW JERSEY,NJ,LANGUAGE TRAINING,INDIA,MALE,1
NEW JERSEY,NJ,LANGUAGE TRAINING,SAUDI ARABIA,MALE,1
NEW JERSEY,NJ,LANGUAGE TRAINING,SOUTH KOREA,MALE,1
NEW JERSEY,NJ,MASTER'S,AFGHANISTAN,MALE,1
NEW JERSEY,NJ,MASTER'S,ALBANIA,MALE,9
NEW JERSEY,NJ,MASTER'S,ALGERIA,MALE,3
NEW JERSEY,NJ,MASTER'S,ANGOLA,MALE,1
NEW JERSEY,NJ,MASTER'S,ARGENTINA,MALE,5
NEW JERSEY,NJ,MASTER'S,ARUBA,MALE,1
NEW JERSEY,NJ,MASTER'S,AUSTRALIA,MALE,9
NEW JERSEY,NJ,MASTER'S,AZERBAIJAN,MALE,6
NEW JERSEY,NJ,MASTER'S,"BAHAMAS, THE",MALE,3
NEW JERSEY,NJ,MASTER'S,BAHRAIN,MALE,1
NEW JERSEY,NJ,MASTER'S,BANGLADESH,MALE,73
NEW JERSEY,NJ,MASTER'S,BELARUS,MALE,3
NEW JERSEY,NJ,MASTER'S,BELGIUM,MALE,3
NEW JERSEY,NJ,MASTER'S,BOLIVIA,MALE,1
NEW JERSEY,NJ,MASTER'S,BOTSWANA,MALE,1
NEW JERSEY,NJ,MASTER'S,BRAZIL,MALE,25
NEW JERSEY,NJ,MASTER'S,BRUNEI,MALE,1
NEW JERSEY,NJ,MASTER'S,BULGARIA,MALE,2
NEW JERSEY,NJ,MASTER'S,BURKINA FASO,MALE,4
NEW JERSEY,NJ,MASTER'S,BURMA,MALE,4
NEW JERSEY,NJ,MASTER'S,CAMEROON,MALE,3
NEW JERSEY,NJ,MASTER'S,CANADA,MALE,49
NEW JERSEY,NJ,MASTER'S,CHAD,MALE,1
NEW JERSEY,NJ,MASTER'S,CHILE,MALE,6
NEW JERSEY,NJ,MASTER'S,CHINA,MALE,2672
NEW JERSEY,NJ,MASTER'S,COLOMBIA,MALE,16
NEW JERSEY,NJ,MASTER'S,CONGO (KINSHASA),MALE,1
NEW JERSEY,NJ,MASTER'S,COSTA RICA,MALE,2
NEW JERSEY,NJ,MASTER'S,COTE D'IVOIRE,MALE,3
NEW JERSEY,NJ,MASTER'S,CROATIA,MALE,1
NEW JERSEY,NJ,MASTER'S,CZECH REPUBLIC,MALE,3
NEW JERSEY,NJ,MASTER'S,DOMINICA,MALE,3
NEW JERSEY,NJ,MASTER'S,DOMINICAN REPUBLIC,MALE,3
NEW JERSEY,NJ,MASTER'S,ECUADOR,MALE,15
NEW JERSEY,NJ,MASTER'S,EGYPT,MALE,16
NEW JERSEY,NJ,MASTER'S,EL SALVADOR,MALE,2
NEW JERSEY,NJ,MASTER'S,ESTONIA,MALE,1
NEW JERSEY,NJ,MASTER'S,ETHIOPIA,MALE,5
NEW JERSEY,NJ,MASTER'S,FRANCE,MALE,19
NEW JERSEY,NJ,MASTER'S,GABON,MALE,1
NEW JERSEY,NJ,MASTER'S,"GAMBIA, THE",MALE,5
NEW JERSEY,NJ,MASTER'S,GEORGIA,MALE,2
NEW JERSEY,NJ,MASTER'S,GERMANY,MALE,12
NEW JERSEY,NJ,MASTER'S,GHANA,MALE,77
NEW JERSEY,NJ,MASTER'S,GREECE,MALE,5
NEW JERSEY,NJ,MASTER'S,GUATEMALA,MALE,4
NEW JERSEY,NJ,MASTER'S,GUYANA,MALE,2
NEW JERSEY,NJ,MASTER'S,HONG KONG,MALE,15
NEW JERSEY,NJ,MASTER'S,HUNGARY,MALE,3
NEW JERSEY,NJ,MASTER'S,INDIA,MALE,14331
NEW JERSEY,NJ,MASTER'S,INDONESIA,MALE,9
NEW JERSEY,NJ,MASTER'S,IRAN,MALE,7
NEW JERSEY,NJ,MASTER'S,IRELAND,MALE,6
NEW JERSEY,NJ,MASTER'S,ISRAEL,MALE,5
NEW JERSEY,NJ,MASTER'S,ITALY,MALE,26
NEW JERSEY,NJ,MASTER'S,JAMAICA,MALE,4
NEW JERSEY,NJ,MASTER'S,JAPAN,MALE,14
NEW JERSEY,NJ,MASTER'S,JORDAN,MALE,15
NEW JERSEY,NJ,MASTER'S,KAZAKHSTAN,MALE,6
NEW JERSEY,NJ,MASTER'S,KENYA,MALE,44
NEW JERSEY,NJ,MASTER'S,KUWAIT,MALE,2
NEW JERSEY,NJ,MASTER'S,KYRGYZSTAN,MALE,2
NEW JERSEY,NJ,MASTER'S,LEBANON,MALE,5
NEW JERSEY,NJ,MASTER'S,MACAU,MALE,2
NEW JERSEY,NJ,MASTER'S,MACEDONIA,MALE,1
NEW JERSEY,NJ,MASTER'S,MALAWI,MALE,6
NEW JERSEY,NJ,MASTER'S,MALAYSIA,MALE,10
NEW JERSEY,NJ,MASTER'S,MALI,MALE,1
NEW JERSEY,NJ,MASTER'S,MEXICO,MALE,9
NEW JERSEY,NJ,MASTER'S,MONGOLIA,MALE,6
NEW JERSEY,NJ,MASTER'S,MOROCCO,MALE,5
NEW JERSEY,NJ,MASTER'S,NEPAL,MALE,75
NEW JERSEY,NJ,MASTER'S,NETHERLANDS,MALE,5
NEW JERSEY,NJ,MASTER'S,NEW ZEALAND,MALE,3
NEW JERSEY,NJ,MASTER'S,NICARAGUA,MALE,1
NEW JERSEY,NJ,MASTER'S,NIGERIA,MALE,81
NEW JERSEY,NJ,MASTER'S,NORWAY,MALE,1
NEW JERSEY,NJ,MASTER'S,PAKISTAN,MALE,139
NEW JERSEY,NJ,MASTER'S,PANAMA,MALE,4
NEW JERSEY,NJ,MASTER'S,PARAGUAY,MALE,1
NEW JERSEY,NJ,MASTER'S,PERU,MALE,18
NEW JERSEY,NJ,MASTER'S,PHILIPPINES,MALE,19
NEW JERSEY,NJ,MASTER'S,PORTUGAL,MALE,4
NEW JERSEY,NJ,MASTER'S,ROMANIA,MALE,4
NEW JERSEY,NJ,MASTER'S,RUSSIA,MALE,17
NEW JERSEY,NJ,MASTER'S,RWANDA,MALE,1
NEW JERSEY,NJ,MASTER'S,SAINT KITTS AND NEVIS,MALE,2
NEW JERSEY,NJ,MASTER'S,SAUDI ARABIA,MALE,7
NEW JERSEY,NJ,MASTER'S,SERBIA,MALE,1
NEW JERSEY,NJ,MASTER'S,SIERRA LEONE,MALE,7
NEW JERSEY,NJ,MASTER'S,SINGAPORE,MALE,14
NEW JERSEY,NJ,MASTER'S,SOUTH AFRICA,MALE,5
NEW JERSEY,NJ,MASTER'S,SOUTH KOREA,MALE,141
NEW JERSEY,NJ,MASTER'S,SPAIN,MALE,11
NEW JERSEY,NJ,MASTER'S,SRI LANKA,MALE,12
NEW JERSEY,NJ,MASTER'S,SWEDEN,MALE,3
NEW JERSEY,NJ,MASTER'S,SWITZERLAND,MALE,2
NEW JERSEY,NJ,MASTER'S,SYRIA,MALE,1
NEW JERSEY,NJ,MASTER'S,TAIWAN,MALE,155
NEW JERSEY,NJ,MASTER'S,TAJIKISTAN,MALE,2
NEW JERSEY,NJ,MASTER'S,TANZANIA,MALE,3
NEW JERSEY,NJ,MASTER'S,THAILAND,MALE,14
NEW JERSEY,NJ,MASTER'S,TUNISIA,MALE,2
NEW JERSEY,NJ,MASTER'S,TURKEY,MALE,58
NEW JERSEY,NJ,MASTER'S,TURKMENISTAN,MALE,1
NEW JERSEY,NJ,MASTER'S,UGANDA,MALE,10
NEW JERSEY,NJ,MASTER'S,UKRAINE,MALE,7
NEW JERSEY,NJ,MASTER'S,UNITED ARAB EMIRATES,MALE,1
NEW JERSEY,NJ,MASTER'S,UNITED KINGDOM,MALE,27
NEW JERSEY,NJ,MASTER'S,URUGUAY,MALE,2
NEW JERSEY,NJ,MASTER'S,UZBEKISTAN,MALE,2
NEW JERSEY,NJ,MASTER'S,VENEZUELA,MALE,2
NEW JERSEY,NJ,MASTER'S,VIETNAM,MALE,27
NEW JERSEY,NJ,MASTER'S,WEST BANK,MALE,1
NEW JERSEY,NJ,MASTER'S,ZAMBIA,MALE,4
NEW JERSEY,NJ,MASTER'S,ZIMBABWE,MALE,311
NEW JERSEY,NJ,OTHER,AUSTRIA,MALE,1
NEW JERSEY,NJ,OTHER,BELGIUM,MALE,3
NEW JERSEY,NJ,OTHER,BULGARIA,MALE,1
NEW JERSEY,NJ,OTHER,CHINA,MALE,42
NEW JERSEY,NJ,OTHER,CZECH REPUBLIC,MALE,1
NEW JERSEY,NJ,OTHER,EGYPT,MALE,1
NEW JERSEY,NJ,OTHER,FRANCE,MALE,3
NEW JERSEY,NJ,OTHER,GERMANY,MALE,6
NEW JERSEY,NJ,OTHER,GHANA,MALE,1
NEW JERSEY,NJ,OTHER,INDIA,MALE,10
NEW JERSEY,NJ,OTHER,IRELAND,MALE,1
NEW JERSEY,NJ,OTHER,ISRAEL,MALE,1
NEW JERSEY,NJ,OTHER,ITALY,MALE,5
NEW JERSEY,NJ,OTHER,JAPAN,MALE,2
NEW JERSEY,NJ,OTHER,NETHERLANDS,MALE,1
NEW JERSEY,NJ,OTHER,NIGERIA,MALE,1
NEW JERSEY,NJ,OTHER,PAKISTAN,MALE,1
NEW JERSEY,NJ,OTHER,PERU,MALE,1
NEW JERSEY,NJ,OTHER,RUSSIA,MALE,2
NEW JERSEY,NJ,OTHER,SINGAPORE,MALE,1
NEW JERSEY,NJ,OTHER,SLOVENIA,MALE,1
NEW JERSEY,NJ,OTHER,SOUTH KOREA,MALE,6
NEW JERSEY,NJ,OTHER,SPAIN,MALE,3
NEW JERSEY,NJ,OTHER,TAIWAN,MALE,1
NEW JERSEY,NJ,OTHER,THAILAND,MALE,1
NEW JERSEY,NJ,OTHER,TURKEY,MALE,1
NEW JERSEY,NJ,OTHER,UNITED KINGDOM,MALE,3
NEW JERSEY,NJ,OTHER,VIETNAM,MALE,1
NEW MEXICO,NM,ASSOCIATE,BARBADOS,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,BRAZIL,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,BULGARIA,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,GERMANY,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,MEXICO,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,NIGERIA,FEMALE,2
NEW MEXICO,NM,ASSOCIATE,PARAGUAY,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,PERU,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,PHILIPPINES,FEMALE,1
NEW MEXICO,NM,ASSOCIATE,UGANDA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,ALBANIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,ARGENTINA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,AUSTRALIA,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,"BAHAMAS, THE",FEMALE,1
NEW MEXICO,NM,BACHELOR'S,BANGLADESH,FEMALE,4
NEW MEXICO,NM,BACHELOR'S,BELGIUM,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,BOLIVIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,BURMA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,CANADA,FEMALE,7
NEW MEXICO,NM,BACHELOR'S,CHINA,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,COSTA RICA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,DENMARK,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,ECUADOR,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,ETHIOPIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,FRANCE,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,GERMANY,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,GHANA,FEMALE,4
NEW MEXICO,NM,BACHELOR'S,GREECE,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,HONDURAS,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,INDIA,FEMALE,9
NEW MEXICO,NM,BACHELOR'S,INDONESIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,IRAN,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,ITALY,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,JAMAICA,FEMALE,3
NEW MEXICO,NM,BACHELOR'S,JORDAN,FEMALE,3
NEW MEXICO,NM,BACHELOR'S,KENYA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,MEXICO,FEMALE,29
NEW MEXICO,NM,BACHELOR'S,NAMIBIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,NEPAL,FEMALE,9
NEW MEXICO,NM,BACHELOR'S,NETHERLANDS,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,NIGER,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,NIGERIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,NORWAY,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,PAKISTAN,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,PANAMA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,PERU,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,PHILIPPINES,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,RUSSIA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,RWANDA,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,SOUTH AFRICA,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,SOUTH KOREA,FEMALE,3
NEW MEXICO,NM,BACHELOR'S,SPAIN,FEMALE,2
NEW MEXICO,NM,BACHELOR'S,THAILAND,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,TURKEY,FEMALE,3
NEW MEXICO,NM,BACHELOR'S,UKRAINE,FEMALE,1
NEW MEXICO,NM,BACHELOR'S,UNITED KINGDOM,FEMALE,3
NEW MEXICO,NM,BACHELOR'S,VIETNAM,FEMALE,9
NEW MEXICO,NM,BACHELOR'S,ZIMBABWE,FEMALE,2
NEW MEXICO,NM,DOCTORATE,BANGLADESH,FEMALE,17
NEW MEXICO,NM,DOCTORATE,BENIN,FEMALE,1
NEW MEXICO,NM,DOCTORATE,BOLIVIA,FEMALE,1
NEW MEXICO,NM,DOCTORATE,BRAZIL,FEMALE,4
NEW MEXICO,NM,DOCTORATE,CAMEROON,FEMALE,1
NEW MEXICO,NM,DOCTORATE,CHILE,FEMALE,1
NEW MEXICO,NM,DOCTORATE,CHINA,FEMALE,19
NEW MEXICO,NM,DOCTORATE,COLOMBIA,FEMALE,5
NEW MEXICO,NM,DOCTORATE,ECUADOR,FEMALE,3
NEW MEXICO,NM,DOCTORATE,EGYPT,FEMALE,2
NEW MEXICO,NM,DOCTORATE,ETHIOPIA,FEMALE,2
NEW MEXICO,NM,DOCTORATE,FINLAND,FEMALE,1
NEW MEXICO,NM,DOCTORATE,GERMANY,FEMALE,1
NEW MEXICO,NM,DOCTORATE,GHANA,FEMALE,12
NEW MEXICO,NM,DOCTORATE,GREECE,FEMALE,1
NEW MEXICO,NM,DOCTORATE,INDIA,FEMALE,35
NEW MEXICO,NM,DOCTORATE,INDONESIA,FEMALE,2
NEW MEXICO,NM,DOCTORATE,IRAN,FEMALE,25
NEW MEXICO,NM,DOCTORATE,ITALY,FEMALE,1
NEW MEXICO,NM,DOCTORATE,JORDAN,FEMALE,3
NEW MEXICO,NM,DOCTORATE,KAZAKHSTAN,FEMALE,1
NEW MEXICO,NM,DOCTORATE,LEBANON,FEMALE,1
NEW MEXICO,NM,DOCTORATE,MALAWI,FEMALE,1
NEW MEXICO,NM,DOCTORATE,MEXICO,FEMALE,6
NEW MEXICO,NM,DOCTORATE,MOROCCO,FEMALE,1
NEW MEXICO,NM,DOCTORATE,NEPAL,FEMALE,12
NEW MEXICO,NM,DOCTORATE,NIGERIA,FEMALE,22
NEW MEXICO,NM,DOCTORATE,PAKISTAN,FEMALE,7
NEW MEXICO,NM,DOCTORATE,PHILIPPINES,FEMALE,1
NEW MEXICO,NM,DOCTORATE,RUSSIA,FEMALE,1
NEW MEXICO,NM,DOCTORATE,SAUDI ARABIA,FEMALE,3
NEW MEXICO,NM,DOCTORATE,SLOVAKIA,FEMALE,1
NEW MEXICO,NM,DOCTORATE,SOUTH AFRICA,FEMALE,2
NEW MEXICO,NM,DOCTORATE,SOUTH KOREA,FEMALE,3
NEW MEXICO,NM,DOCTORATE,SPAIN,FEMALE,1
NEW MEXICO,NM,DOCTORATE,SRI LANKA,FEMALE,23
NEW MEXICO,NM,DOCTORATE,SWEDEN,FEMALE,1
NEW MEXICO,NM,DOCTORATE,TAIWAN,FEMALE,1
NEW MEXICO,NM,DOCTORATE,TANZANIA,FEMALE,1
NEW MEXICO,NM,DOCTORATE,UNITED ARAB EMIRATES,FEMALE,1
NEW MEXICO,NM,DOCTORATE,UNITED KINGDOM,FEMALE,1
NEW MEXICO,NM,DOCTORATE,VIETNAM,FEMALE,7
NEW MEXICO,NM,DOCTORATE,ZAMBIA,FEMALE,1
NEW MEXICO,NM,MASTER'S,AUSTRALIA,FEMALE,1
NEW MEXICO,NM,MASTER'S,BANGLADESH,FEMALE,16
NEW MEXICO,NM,MASTER'S,BELGIUM,FEMALE,2
NEW MEXICO,NM,MASTER'S,CAMEROON,FEMALE,3
NEW MEXICO,NM,MASTER'S,CHINA,FEMALE,15
NEW MEXICO,NM,MASTER'S,COLOMBIA,FEMALE,5
NEW MEXICO,NM,MASTER'S,COSTA RICA,FEMALE,1
NEW MEXICO,NM,MASTER'S,DOMINICAN REPUBLIC,FEMALE,1
NEW MEXICO,NM,MASTER'S,ECUADOR,FEMALE,1
NEW MEXICO,NM,MASTER'S,ERITREA,FEMALE,1
NEW MEXICO,NM,MASTER'S,GHANA,FEMALE,21
NEW MEXICO,NM,MASTER'S,GREECE,FEMALE,1
NEW MEXICO,NM,MASTER'S,GUATEMALA,FEMALE,1
NEW MEXICO,NM,MASTER'S,HONG KONG,FEMALE,1
NEW MEXICO,NM,MASTER'S,INDIA,FEMALE,130
NEW MEXICO,NM,MASTER'S,IRAN,FEMALE,6
NEW MEXICO,NM,MASTER'S,JORDAN,FEMALE,1
NEW MEXICO,NM,MASTER'S,KAZAKHSTAN,FEMALE,1
NEW MEXICO,NM,MASTER'S,KYRGYZSTAN,FEMALE,1
NEW MEXICO,NM,MASTER'S,LEBANON,FEMALE,1
NEW MEXICO,NM,MASTER'S,MALAYSIA,FEMALE,1
NEW MEXICO,NM,MASTER'S,MEXICO,FEMALE,12
NEW MEXICO,NM,MASTER'S,MOROCCO,FEMALE,1
NEW MEXICO,NM,MASTER'S,NEPAL,FEMALE,21
NEW MEXICO,NM,MASTER'S,NIGERIA,FEMALE,19
NEW MEXICO,NM,MASTER'S,PAKISTAN,FEMALE,4
NEW MEXICO,NM,MASTER'S,PAPUA NEW GUINEA,FEMALE,1
NEW MEXICO,NM,MASTER'S,PERU,FEMALE,1
NEW MEXICO,NM,MASTER'S,SOUTH KOREA,FEMALE,2
NEW MEXICO,NM,MASTER'S,SRI LANKA,FEMALE,4
NEW MEXICO,NM,MASTER'S,TAIWAN,FEMALE,1
NEW MEXICO,NM,MASTER'S,TURKEY,FEMALE,1
