State,Abbrv,Student Education Level,CoC,Gender,Count of Active STEM Students
MICHIGAN,MI,BACHELOR'S,CHINA,MALE,943
MICHIGAN,MI,BACHELOR'S,COLOMBIA,FEMALE,8
MICHIGAN,MI,BACHELOR'S,COLOMBIA,MALE,9
MICHIGAN,MI,BACHELOR'S,CONGO (KINSHASA),FEMALE,1
MICHIGAN,MI,BACHELOR'S,CONGO (KINSHASA),MALE,5
MICHIGAN,MI,BACHELOR'S,COSTA RICA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,COSTA RICA,MALE,2
MICHIGAN,MI,BACHELOR'S,COTE D'IVOIRE,MALE,2
MICHIGAN,MI,BACHELOR'S,CROATIA,MALE,2
MICHIGAN,MI,BACHELOR'S,CZECH REPUBLIC,MALE,1
MICHIGAN,MI,BACHELOR'S,DENMARK,FEMALE,1
MICHIGAN,MI,BACHELOR'S,DENMARK,MALE,1
MICHIGAN,MI,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,9
MICHIGAN,MI,BACHELOR'S,DOMINICAN REPUBLIC,MALE,17
MICHIGAN,MI,BACHELOR'S,ECUADOR,MALE,11
MICHIGAN,MI,BACHELOR'S,EGYPT,FEMALE,1
MICHIGAN,MI,BACHELOR'S,EGYPT,MALE,17
MICHIGAN,MI,BACHELOR'S,EL SALVADOR,MALE,3
MICHIGAN,MI,BACHELOR'S,ETHIOPIA,FEMALE,17
MICHIGAN,MI,BACHELOR'S,ETHIOPIA,MALE,13
MICHIGAN,MI,BACHELOR'S,FINLAND,FEMALE,1
MICHIGAN,MI,BACHELOR'S,FINLAND,MALE,2
MICHIGAN,MI,BACHELOR'S,FRANCE,FEMALE,4
MICHIGAN,MI,BACHELOR'S,FRANCE,MALE,5
MICHIGAN,MI,BACHELOR'S,GABON,MALE,1
MICHIGAN,MI,BACHELOR'S,"GAMBIA, THE",FEMALE,1
MICHIGAN,MI,BACHELOR'S,"GAMBIA, THE",MALE,1
MICHIGAN,MI,BACHELOR'S,GAZA STRIP,MALE,1
MICHIGAN,MI,BACHELOR'S,GEORGIA,MALE,2
MICHIGAN,MI,BACHELOR'S,GERMANY,FEMALE,7
MICHIGAN,MI,BACHELOR'S,GERMANY,MALE,17
MICHIGAN,MI,BACHELOR'S,GHANA,FEMALE,6
MICHIGAN,MI,BACHELOR'S,GHANA,MALE,32
MICHIGAN,MI,BACHELOR'S,GREECE,FEMALE,2
MICHIGAN,MI,BACHELOR'S,GREECE,MALE,2
MICHIGAN,MI,BACHELOR'S,GUATEMALA,FEMALE,3
MICHIGAN,MI,BACHELOR'S,GUATEMALA,MALE,3
MICHIGAN,MI,BACHELOR'S,GUYANA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,HAITI,MALE,3
MICHIGAN,MI,BACHELOR'S,HONDURAS,FEMALE,6
MICHIGAN,MI,BACHELOR'S,HONDURAS,MALE,9
MICHIGAN,MI,BACHELOR'S,HONG KONG,FEMALE,6
MICHIGAN,MI,BACHELOR'S,HONG KONG,MALE,17
MICHIGAN,MI,BACHELOR'S,HUNGARY,FEMALE,1
MICHIGAN,MI,BACHELOR'S,HUNGARY,MALE,3
MICHIGAN,MI,BACHELOR'S,ICELAND,FEMALE,2
MICHIGAN,MI,BACHELOR'S,INDIA,FEMALE,143
MICHIGAN,MI,BACHELOR'S,INDIA,MALE,348
MICHIGAN,MI,BACHELOR'S,INDONESIA,FEMALE,26
MICHIGAN,MI,BACHELOR'S,INDONESIA,MALE,40
MICHIGAN,MI,BACHELOR'S,IRAN,FEMALE,3
MICHIGAN,MI,BACHELOR'S,IRAN,MALE,3
MICHIGAN,MI,BACHELOR'S,IRAQ,FEMALE,1
MICHIGAN,MI,BACHELOR'S,IRAQ,MALE,2
MICHIGAN,MI,BACHELOR'S,IRELAND,FEMALE,1
MICHIGAN,MI,BACHELOR'S,IRELAND,MALE,3
MICHIGAN,MI,BACHELOR'S,ISRAEL,MALE,1
MICHIGAN,MI,BACHELOR'S,ITALY,FEMALE,8
MICHIGAN,MI,BACHELOR'S,ITALY,MALE,10
MICHIGAN,MI,BACHELOR'S,JAMAICA,FEMALE,8
MICHIGAN,MI,BACHELOR'S,JAMAICA,MALE,7
MICHIGAN,MI,BACHELOR'S,JAPAN,FEMALE,9
MICHIGAN,MI,BACHELOR'S,JAPAN,MALE,18
MICHIGAN,MI,BACHELOR'S,JORDAN,FEMALE,4
MICHIGAN,MI,BACHELOR'S,JORDAN,MALE,17
MICHIGAN,MI,BACHELOR'S,KAZAKHSTAN,FEMALE,2
MICHIGAN,MI,BACHELOR'S,KAZAKHSTAN,MALE,2
MICHIGAN,MI,BACHELOR'S,KENYA,FEMALE,6
MICHIGAN,MI,BACHELOR'S,KENYA,MALE,17
MICHIGAN,MI,BACHELOR'S,KOSOVO,FEMALE,1
MICHIGAN,MI,BACHELOR'S,KOSOVO,MALE,1
MICHIGAN,MI,BACHELOR'S,KUWAIT,FEMALE,11
MICHIGAN,MI,BACHELOR'S,KUWAIT,MALE,119
MICHIGAN,MI,BACHELOR'S,LATVIA,MALE,1
MICHIGAN,MI,BACHELOR'S,LEBANON,FEMALE,5
MICHIGAN,MI,BACHELOR'S,LEBANON,MALE,26
MICHIGAN,MI,BACHELOR'S,LIBERIA,MALE,1
MICHIGAN,MI,BACHELOR'S,LITHUANIA,MALE,2
MICHIGAN,MI,BACHELOR'S,MACAU,FEMALE,1
MICHIGAN,MI,BACHELOR'S,MACAU,MALE,2
MICHIGAN,MI,BACHELOR'S,MACEDONIA,MALE,2
MICHIGAN,MI,BACHELOR'S,MALAWI,FEMALE,3
MICHIGAN,MI,BACHELOR'S,MALAWI,MALE,1
MICHIGAN,MI,BACHELOR'S,MALAYSIA,FEMALE,55
MICHIGAN,MI,BACHELOR'S,MALAYSIA,MALE,87
MICHIGAN,MI,BACHELOR'S,MALDIVES,MALE,1
MICHIGAN,MI,BACHELOR'S,MALI,MALE,2
MICHIGAN,MI,BACHELOR'S,MAURITANIA,MALE,1
MICHIGAN,MI,BACHELOR'S,MAURITIUS,MALE,1
MICHIGAN,MI,BACHELOR'S,MEXICO,FEMALE,10
MICHIGAN,MI,BACHELOR'S,MEXICO,MALE,37
MICHIGAN,MI,BACHELOR'S,MONGOLIA,FEMALE,3
MICHIGAN,MI,BACHELOR'S,MONGOLIA,MALE,8
MICHIGAN,MI,BACHELOR'S,MONTSERRAT,MALE,1
MICHIGAN,MI,BACHELOR'S,MOROCCO,FEMALE,1
MICHIGAN,MI,BACHELOR'S,MOROCCO,MALE,4
MICHIGAN,MI,BACHELOR'S,NEPAL,FEMALE,25
MICHIGAN,MI,BACHELOR'S,NEPAL,MALE,73
MICHIGAN,MI,BACHELOR'S,NETHERLANDS,FEMALE,3
MICHIGAN,MI,BACHELOR'S,NETHERLANDS,MALE,3
MICHIGAN,MI,BACHELOR'S,NEW ZEALAND,FEMALE,7
MICHIGAN,MI,BACHELOR'S,NEW ZEALAND,MALE,7
MICHIGAN,MI,BACHELOR'S,NIGERIA,FEMALE,20
MICHIGAN,MI,BACHELOR'S,NIGERIA,MALE,40
MICHIGAN,MI,BACHELOR'S,NORWAY,FEMALE,4
MICHIGAN,MI,BACHELOR'S,NORWAY,MALE,1
MICHIGAN,MI,BACHELOR'S,OMAN,FEMALE,12
MICHIGAN,MI,BACHELOR'S,OMAN,MALE,50
MICHIGAN,MI,BACHELOR'S,PAKISTAN,FEMALE,7
MICHIGAN,MI,BACHELOR'S,PAKISTAN,MALE,46
MICHIGAN,MI,BACHELOR'S,PANAMA,FEMALE,4
MICHIGAN,MI,BACHELOR'S,PANAMA,MALE,5
MICHIGAN,MI,BACHELOR'S,PAPUA NEW GUINEA,MALE,1
MICHIGAN,MI,BACHELOR'S,PERU,FEMALE,7
MICHIGAN,MI,BACHELOR'S,PERU,MALE,9
MICHIGAN,MI,BACHELOR'S,PHILIPPINES,FEMALE,3
MICHIGAN,MI,BACHELOR'S,PHILIPPINES,MALE,5
MICHIGAN,MI,BACHELOR'S,POLAND,FEMALE,4
MICHIGAN,MI,BACHELOR'S,POLAND,MALE,3
MICHIGAN,MI,BACHELOR'S,PORTUGAL,FEMALE,4
MICHIGAN,MI,BACHELOR'S,PORTUGAL,MALE,3
MICHIGAN,MI,BACHELOR'S,QATAR,MALE,5
MICHIGAN,MI,BACHELOR'S,SOUTH KOREA,FEMALE,99
MICHIGAN,MI,BACHELOR'S,SOUTH KOREA,MALE,227
MICHIGAN,MI,BACHELOR'S,ROMANIA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,ROMANIA,MALE,1
MICHIGAN,MI,BACHELOR'S,RUSSIA,FEMALE,6
MICHIGAN,MI,BACHELOR'S,RUSSIA,MALE,15
MICHIGAN,MI,BACHELOR'S,RWANDA,FEMALE,5
MICHIGAN,MI,BACHELOR'S,RWANDA,MALE,6
MICHIGAN,MI,BACHELOR'S,SAINT LUCIA,FEMALE,2
MICHIGAN,MI,BACHELOR'S,SAINT LUCIA,MALE,1
MICHIGAN,MI,BACHELOR'S,SAUDI ARABIA,FEMALE,49
MICHIGAN,MI,BACHELOR'S,SAUDI ARABIA,MALE,139
MICHIGAN,MI,BACHELOR'S,SENEGAL,FEMALE,1
MICHIGAN,MI,BACHELOR'S,SENEGAL,MALE,1
MICHIGAN,MI,BACHELOR'S,SERBIA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,SERBIA,MALE,5
MICHIGAN,MI,BACHELOR'S,SIERRA LEONE,MALE,2
MICHIGAN,MI,BACHELOR'S,SINGAPORE,FEMALE,3
MICHIGAN,MI,BACHELOR'S,SINGAPORE,MALE,14
MICHIGAN,MI,BACHELOR'S,SLOVAKIA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,SLOVENIA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,SOUTH AFRICA,FEMALE,5
MICHIGAN,MI,BACHELOR'S,SOUTH AFRICA,MALE,11
MICHIGAN,MI,BACHELOR'S,SOUTH SUDAN,MALE,1
MICHIGAN,MI,BACHELOR'S,SPAIN,FEMALE,15
MICHIGAN,MI,BACHELOR'S,SPAIN,MALE,27
MICHIGAN,MI,BACHELOR'S,SRI LANKA,FEMALE,5
MICHIGAN,MI,BACHELOR'S,SRI LANKA,MALE,10
MICHIGAN,MI,BACHELOR'S,SUDAN,MALE,2
MICHIGAN,MI,BACHELOR'S,SWEDEN,FEMALE,2
MICHIGAN,MI,BACHELOR'S,SWEDEN,MALE,4
MICHIGAN,MI,BACHELOR'S,SWITZERLAND,FEMALE,1
MICHIGAN,MI,BACHELOR'S,SYRIA,FEMALE,2
MICHIGAN,MI,BACHELOR'S,SYRIA,MALE,2
MICHIGAN,MI,BACHELOR'S,TAIWAN,FEMALE,23
MICHIGAN,MI,BACHELOR'S,TAIWAN,MALE,35
MICHIGAN,MI,BACHELOR'S,TAJIKISTAN,MALE,1
MICHIGAN,MI,BACHELOR'S,TANZANIA,FEMALE,4
MICHIGAN,MI,BACHELOR'S,TANZANIA,MALE,5
MICHIGAN,MI,BACHELOR'S,THAILAND,FEMALE,4
MICHIGAN,MI,BACHELOR'S,THAILAND,MALE,20
MICHIGAN,MI,BACHELOR'S,TRINIDAD AND TOBAGO,FEMALE,2
MICHIGAN,MI,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,2
MICHIGAN,MI,BACHELOR'S,TUNISIA,FEMALE,1
MICHIGAN,MI,BACHELOR'S,TURKEY,FEMALE,6
MICHIGAN,MI,BACHELOR'S,TURKEY,MALE,34
MICHIGAN,MI,BACHELOR'S,UGANDA,FEMALE,5
MICHIGAN,MI,BACHELOR'S,UGANDA,MALE,1
MICHIGAN,MI,BACHELOR'S,UKRAINE,FEMALE,3
MICHIGAN,MI,BACHELOR'S,UKRAINE,MALE,4
MICHIGAN,MI,BACHELOR'S,UNITED ARAB EMIRATES,FEMALE,4
MICHIGAN,MI,BACHELOR'S,UNITED ARAB EMIRATES,MALE,23
MICHIGAN,MI,BACHELOR'S,UNITED KINGDOM,FEMALE,12
MICHIGAN,MI,BACHELOR'S,UNITED KINGDOM,MALE,20
MICHIGAN,MI,BACHELOR'S,URUGUAY,MALE,1
MICHIGAN,MI,BACHELOR'S,UZBEKISTAN,FEMALE,2
MICHIGAN,MI,BACHELOR'S,UZBEKISTAN,MALE,5
MICHIGAN,MI,BACHELOR'S,VENEZUELA,FEMALE,5
MICHIGAN,MI,BACHELOR'S,VENEZUELA,MALE,8
MICHIGAN,MI,BACHELOR'S,VIETNAM,FEMALE,28
MICHIGAN,MI,BACHELOR'S,VIETNAM,MALE,85
MICHIGAN,MI,BACHELOR'S,WEST BANK,MALE,2
MICHIGAN,MI,BACHELOR'S,YEMEN,MALE,2
MICHIGAN,MI,BACHELOR'S,ZAMBIA,FEMALE,3
MICHIGAN,MI,BACHELOR'S,ZAMBIA,MALE,1
MICHIGAN,MI,BACHELOR'S,ZIMBABWE,FEMALE,10
MICHIGAN,MI,BACHELOR'S,ZIMBABWE,MALE,10
MICHIGAN,MI,DOCTORATE,ALBANIA,FEMALE,4
MICHIGAN,MI,DOCTORATE,ALBANIA,MALE,1
MICHIGAN,MI,DOCTORATE,ALGERIA,MALE,1
MICHIGAN,MI,DOCTORATE,ANGOLA,MALE,1
MICHIGAN,MI,DOCTORATE,ARGENTINA,FEMALE,5
MICHIGAN,MI,DOCTORATE,ARGENTINA,MALE,4
MICHIGAN,MI,DOCTORATE,ARMENIA,FEMALE,1
MICHIGAN,MI,DOCTORATE,ARMENIA,MALE,1
MICHIGAN,MI,DOCTORATE,AUSTRALIA,FEMALE,2
MICHIGAN,MI,DOCTORATE,AUSTRIA,MALE,1
MICHIGAN,MI,DOCTORATE,"BAHAMAS, THE",FEMALE,1
MICHIGAN,MI,DOCTORATE,BANGLADESH,FEMALE,31
MICHIGAN,MI,DOCTORATE,BANGLADESH,MALE,119
MICHIGAN,MI,DOCTORATE,BELARUS,FEMALE,1
MICHIGAN,MI,DOCTORATE,BELGIUM,MALE,1
MICHIGAN,MI,DOCTORATE,BENIN,MALE,1
MICHIGAN,MI,DOCTORATE,BOTSWANA,FEMALE,1
MICHIGAN,MI,DOCTORATE,BRAZIL,FEMALE,13
MICHIGAN,MI,DOCTORATE,BRAZIL,MALE,28
MICHIGAN,MI,DOCTORATE,BURMA,MALE,1
MICHIGAN,MI,DOCTORATE,CAMEROON,FEMALE,1
MICHIGAN,MI,DOCTORATE,CAMEROON,MALE,2
MICHIGAN,MI,DOCTORATE,CANADA,FEMALE,16
MICHIGAN,MI,DOCTORATE,CANADA,MALE,31
MICHIGAN,MI,DOCTORATE,CHILE,FEMALE,6
MICHIGAN,MI,DOCTORATE,CHILE,MALE,3
MICHIGAN,MI,DOCTORATE,CHINA,FEMALE,518
MICHIGAN,MI,DOCTORATE,CHINA,MALE,920
MICHIGAN,MI,DOCTORATE,CHINA,OTHER,1
MICHIGAN,MI,DOCTORATE,COLOMBIA,FEMALE,12
MICHIGAN,MI,DOCTORATE,COLOMBIA,MALE,16
MICHIGAN,MI,DOCTORATE,CONGO (BRAZZAVILLE),MALE,1
MICHIGAN,MI,DOCTORATE,COSTA RICA,FEMALE,1
MICHIGAN,MI,DOCTORATE,COSTA RICA,MALE,4
MICHIGAN,MI,DOCTORATE,COTE D'IVOIRE,MALE,1
MICHIGAN,MI,DOCTORATE,CUBA,MALE,1
MICHIGAN,MI,DOCTORATE,CYPRUS,FEMALE,1
MICHIGAN,MI,DOCTORATE,CYPRUS,MALE,2
MICHIGAN,MI,DOCTORATE,ECUADOR,FEMALE,3
MICHIGAN,MI,DOCTORATE,ECUADOR,MALE,4
MICHIGAN,MI,DOCTORATE,EGYPT,FEMALE,8
MICHIGAN,MI,DOCTORATE,EGYPT,MALE,19
MICHIGAN,MI,DOCTORATE,EL SALVADOR,MALE,2
MICHIGAN,MI,DOCTORATE,ETHIOPIA,FEMALE,6
MICHIGAN,MI,DOCTORATE,ETHIOPIA,MALE,12
MICHIGAN,MI,DOCTORATE,FRANCE,FEMALE,3
MICHIGAN,MI,DOCTORATE,FRANCE,MALE,6
MICHIGAN,MI,DOCTORATE,"GAMBIA, THE",FEMALE,1
MICHIGAN,MI,DOCTORATE,GAZA STRIP,FEMALE,1
MICHIGAN,MI,DOCTORATE,GAZA STRIP,MALE,1
MICHIGAN,MI,DOCTORATE,GEORGIA,MALE,1
MICHIGAN,MI,DOCTORATE,GERMANY,FEMALE,7
MICHIGAN,MI,DOCTORATE,GERMANY,MALE,16
MICHIGAN,MI,DOCTORATE,GHANA,FEMALE,14
MICHIGAN,MI,DOCTORATE,GHANA,MALE,37
MICHIGAN,MI,DOCTORATE,GREECE,FEMALE,5
MICHIGAN,MI,DOCTORATE,GREECE,MALE,9
MICHIGAN,MI,DOCTORATE,GUATEMALA,MALE,1
MICHIGAN,MI,DOCTORATE,GUYANA,MALE,1
MICHIGAN,MI,DOCTORATE,HAITI,MALE,2
MICHIGAN,MI,DOCTORATE,HONDURAS,MALE,2
MICHIGAN,MI,DOCTORATE,HONG KONG,FEMALE,1
MICHIGAN,MI,DOCTORATE,HONG KONG,MALE,8
MICHIGAN,MI,DOCTORATE,HUNGARY,FEMALE,1
MICHIGAN,MI,DOCTORATE,HUNGARY,MALE,1
MICHIGAN,MI,DOCTORATE,INDIA,FEMALE,238
MICHIGAN,MI,DOCTORATE,INDIA,MALE,489
MICHIGAN,MI,DOCTORATE,INDIA,OTHER,1
MICHIGAN,MI,DOCTORATE,INDONESIA,MALE,8
MICHIGAN,MI,DOCTORATE,IRAN,FEMALE,82
MICHIGAN,MI,DOCTORATE,IRAN,MALE,138
MICHIGAN,MI,DOCTORATE,IRAQ,FEMALE,1
MICHIGAN,MI,DOCTORATE,IRAQ,MALE,9
MICHIGAN,MI,DOCTORATE,IRELAND,MALE,2
MICHIGAN,MI,DOCTORATE,ISRAEL,FEMALE,1
MICHIGAN,MI,DOCTORATE,ISRAEL,MALE,5
MICHIGAN,MI,DOCTORATE,ITALY,FEMALE,5
MICHIGAN,MI,DOCTORATE,ITALY,MALE,15
MICHIGAN,MI,DOCTORATE,JAMAICA,FEMALE,2
MICHIGAN,MI,DOCTORATE,JAMAICA,MALE,2
MICHIGAN,MI,DOCTORATE,JAPAN,FEMALE,3
MICHIGAN,MI,DOCTORATE,JAPAN,MALE,10
MICHIGAN,MI,DOCTORATE,JORDAN,FEMALE,9
MICHIGAN,MI,DOCTORATE,JORDAN,MALE,36
MICHIGAN,MI,DOCTORATE,KAZAKHSTAN,FEMALE,2
MICHIGAN,MI,DOCTORATE,KAZAKHSTAN,MALE,1
MICHIGAN,MI,DOCTORATE,KENYA,FEMALE,5
MICHIGAN,MI,DOCTORATE,KENYA,MALE,7
MICHIGAN,MI,DOCTORATE,KOSOVO,FEMALE,1
MICHIGAN,MI,DOCTORATE,KUWAIT,MALE,1
MICHIGAN,MI,DOCTORATE,LEBANON,FEMALE,9
MICHIGAN,MI,DOCTORATE,LEBANON,MALE,9
MICHIGAN,MI,DOCTORATE,LIBERIA,FEMALE,1
MICHIGAN,MI,DOCTORATE,LIBERIA,MALE,1
MICHIGAN,MI,DOCTORATE,LIBYA,FEMALE,1
MICHIGAN,MI,DOCTORATE,LIBYA,MALE,14
MICHIGAN,MI,DOCTORATE,MALAWI,FEMALE,1
MICHIGAN,MI,DOCTORATE,MALAWI,MALE,2
MICHIGAN,MI,DOCTORATE,MALAYSIA,FEMALE,7
MICHIGAN,MI,DOCTORATE,MALAYSIA,MALE,8
MICHIGAN,MI,DOCTORATE,MEXICO,FEMALE,6
MICHIGAN,MI,DOCTORATE,MEXICO,MALE,18
MICHIGAN,MI,DOCTORATE,MOROCCO,FEMALE,1
MICHIGAN,MI,DOCTORATE,MOROCCO,MALE,2
MICHIGAN,MI,DOCTORATE,NEPAL,FEMALE,8
MICHIGAN,MI,DOCTORATE,NEPAL,MALE,42
MICHIGAN,MI,DOCTORATE,NETHERLANDS,MALE,1
MICHIGAN,MI,DOCTORATE,NEW ZEALAND,MALE,1
MICHIGAN,MI,DOCTORATE,NIGERIA,FEMALE,20
MICHIGAN,MI,DOCTORATE,NIGERIA,MALE,58
MICHIGAN,MI,DOCTORATE,NORWAY,FEMALE,1
MICHIGAN,MI,DOCTORATE,OMAN,FEMALE,1
MICHIGAN,MI,DOCTORATE,PAKISTAN,FEMALE,11
MICHIGAN,MI,DOCTORATE,PAKISTAN,MALE,22
MICHIGAN,MI,DOCTORATE,PANAMA,FEMALE,1
MICHIGAN,MI,DOCTORATE,PAPUA NEW GUINEA,FEMALE,1
MICHIGAN,MI,DOCTORATE,PERU,FEMALE,2
MICHIGAN,MI,DOCTORATE,PERU,MALE,11
MICHIGAN,MI,DOCTORATE,PHILIPPINES,FEMALE,4
MICHIGAN,MI,DOCTORATE,PHILIPPINES,MALE,5
MICHIGAN,MI,DOCTORATE,POLAND,FEMALE,2
MICHIGAN,MI,DOCTORATE,POLAND,MALE,1
MICHIGAN,MI,DOCTORATE,PORTUGAL,FEMALE,2
MICHIGAN,MI,DOCTORATE,QATAR,FEMALE,1
MICHIGAN,MI,DOCTORATE,SOUTH KOREA,FEMALE,63
MICHIGAN,MI,DOCTORATE,SOUTH KOREA,MALE,138
MICHIGAN,MI,DOCTORATE,ROMANIA,FEMALE,1
MICHIGAN,MI,DOCTORATE,ROMANIA,MALE,4
MICHIGAN,MI,DOCTORATE,RUSSIA,FEMALE,8
MICHIGAN,MI,DOCTORATE,RUSSIA,MALE,10
MICHIGAN,MI,DOCTORATE,RWANDA,FEMALE,2
MICHIGAN,MI,DOCTORATE,RWANDA,MALE,5
MICHIGAN,MI,DOCTORATE,SAUDI ARABIA,FEMALE,18
MICHIGAN,MI,DOCTORATE,SAUDI ARABIA,MALE,59
MICHIGAN,MI,DOCTORATE,SERBIA,MALE,1
MICHIGAN,MI,DOCTORATE,SIERRA LEONE,MALE,1
MICHIGAN,MI,DOCTORATE,SINGAPORE,FEMALE,3
MICHIGAN,MI,DOCTORATE,SINGAPORE,MALE,3
MICHIGAN,MI,DOCTORATE,SOUTH AFRICA,MALE,1
MICHIGAN,MI,DOCTORATE,SPAIN,FEMALE,2
MICHIGAN,MI,DOCTORATE,SPAIN,MALE,9
MICHIGAN,MI,DOCTORATE,SRI LANKA,FEMALE,50
MICHIGAN,MI,DOCTORATE,SRI LANKA,MALE,34
MICHIGAN,MI,DOCTORATE,SRI LANKA,OTHER,1
MICHIGAN,MI,DOCTORATE,SUDAN,FEMALE,1
MICHIGAN,MI,DOCTORATE,SWAZILAND,MALE,1
MICHIGAN,MI,DOCTORATE,SWITZERLAND,MALE,1
MICHIGAN,MI,DOCTORATE,TAIWAN,FEMALE,24
MICHIGAN,MI,DOCTORATE,TAIWAN,MALE,67
MICHIGAN,MI,DOCTORATE,TANZANIA,FEMALE,1
MICHIGAN,MI,DOCTORATE,TANZANIA,MALE,1
MICHIGAN,MI,DOCTORATE,THAILAND,FEMALE,1
MICHIGAN,MI,DOCTORATE,THAILAND,MALE,5
MICHIGAN,MI,DOCTORATE,TOGO,MALE,3
MICHIGAN,MI,DOCTORATE,TRINIDAD AND TOBAGO,FEMALE,1
MICHIGAN,MI,DOCTORATE,TUNISIA,FEMALE,7
MICHIGAN,MI,DOCTORATE,TUNISIA,MALE,8
MICHIGAN,MI,DOCTORATE,TURKEY,FEMALE,17
MICHIGAN,MI,DOCTORATE,TURKEY,MALE,34
MICHIGAN,MI,DOCTORATE,UGANDA,MALE,5
MICHIGAN,MI,DOCTORATE,UKRAINE,FEMALE,3
MICHIGAN,MI,DOCTORATE,UKRAINE,MALE,4
MICHIGAN,MI,DOCTORATE,UNITED ARAB EMIRATES,FEMALE,1
MICHIGAN,MI,DOCTORATE,UNITED ARAB EMIRATES,MALE,2
MICHIGAN,MI,DOCTORATE,UNITED KINGDOM,FEMALE,2
MICHIGAN,MI,DOCTORATE,UNITED KINGDOM,MALE,14
MICHIGAN,MI,DOCTORATE,URUGUAY,FEMALE,1
MICHIGAN,MI,DOCTORATE,URUGUAY,MALE,3
MICHIGAN,MI,DOCTORATE,VENEZUELA,FEMALE,3
MICHIGAN,MI,DOCTORATE,VENEZUELA,MALE,5
MICHIGAN,MI,DOCTORATE,VIETNAM,FEMALE,9
MICHIGAN,MI,DOCTORATE,VIETNAM,MALE,30
MICHIGAN,MI,DOCTORATE,WEST BANK,MALE,1
MICHIGAN,MI,DOCTORATE,YEMEN,FEMALE,1
MICHIGAN,MI,DOCTORATE,YEMEN,MALE,1
MICHIGAN,MI,DOCTORATE,ZAMBIA,FEMALE,1
MICHIGAN,MI,DOCTORATE,ZIMBABWE,FEMALE,3
MICHIGAN,MI,DOCTORATE,ZIMBABWE,MALE,3
MICHIGAN,MI,MASTER'S,ALBANIA,FEMALE,3
MICHIGAN,MI,MASTER'S,ALBANIA,MALE,3
MICHIGAN,MI,MASTER'S,ANDORRA,MALE,1
MICHIGAN,MI,MASTER'S,ANGOLA,MALE,1
MICHIGAN,MI,MASTER'S,AUSTRALIA,FEMALE,2
MICHIGAN,MI,MASTER'S,AUSTRALIA,MALE,3
MICHIGAN,MI,MASTER'S,AUSTRIA,MALE,1
MICHIGAN,MI,MASTER'S,AZERBAIJAN,FEMALE,1
MICHIGAN,MI,MASTER'S,"BAHAMAS, THE",FEMALE,1
MICHIGAN,MI,MASTER'S,"BAHAMAS, THE",MALE,1
MICHIGAN,MI,MASTER'S,BAHRAIN,MALE,1
MICHIGAN,MI,MASTER'S,BANGLADESH,FEMALE,21
MICHIGAN,MI,MASTER'S,BANGLADESH,MALE,75
MICHIGAN,MI,MASTER'S,BELIZE,FEMALE,2
MICHIGAN,MI,MASTER'S,BELIZE,MALE,1
MICHIGAN,MI,MASTER'S,BOLIVIA,FEMALE,1
MICHIGAN,MI,MASTER'S,BOLIVIA,MALE,2
MICHIGAN,MI,MASTER'S,BOSNIA AND HERZEGOVINA,FEMALE,1
MICHIGAN,MI,MASTER'S,BRAZIL,FEMALE,5
MICHIGAN,MI,MASTER'S,BRAZIL,MALE,23
MICHIGAN,MI,MASTER'S,BULGARIA,MALE,1
MICHIGAN,MI,MASTER'S,BURMA,FEMALE,1
MICHIGAN,MI,MASTER'S,CAMEROON,MALE,2
MICHIGAN,MI,MASTER'S,CANADA,FEMALE,25
MICHIGAN,MI,MASTER'S,CANADA,MALE,26
MICHIGAN,MI,MASTER'S,CAYMAN ISLANDS,FEMALE,1
MICHIGAN,MI,MASTER'S,CHILE,FEMALE,2
MICHIGAN,MI,MASTER'S,CHILE,MALE,4
MICHIGAN,MI,MASTER'S,CHINA,FEMALE,674
MICHIGAN,MI,MASTER'S,CHINA,MALE,946
MICHIGAN,MI,MASTER'S,COLOMBIA,FEMALE,8
MICHIGAN,MI,MASTER'S,COLOMBIA,MALE,6
MICHIGAN,MI,MASTER'S,CONGO (KINSHASA),FEMALE,4
MICHIGAN,MI,MASTER'S,COSTA RICA,FEMALE,1
MICHIGAN,MI,MASTER'S,COSTA RICA,MALE,1
MICHIGAN,MI,MASTER'S,COTE D'IVOIRE,FEMALE,1
MICHIGAN,MI,MASTER'S,COTE D'IVOIRE,MALE,1
MICHIGAN,MI,MASTER'S,CZECH REPUBLIC,MALE,2
MICHIGAN,MI,MASTER'S,DENMARK,MALE,1
MICHIGAN,MI,MASTER'S,DOMINICAN REPUBLIC,FEMALE,3
MICHIGAN,MI,MASTER'S,DOMINICAN REPUBLIC,MALE,1
MICHIGAN,MI,MASTER'S,ECUADOR,FEMALE,1
MICHIGAN,MI,MASTER'S,ECUADOR,MALE,2
MICHIGAN,MI,MASTER'S,EGYPT,FEMALE,2
MICHIGAN,MI,MASTER'S,EGYPT,MALE,10
MICHIGAN,MI,MASTER'S,ERITREA,FEMALE,1
MICHIGAN,MI,MASTER'S,ERITREA,MALE,1
